dateTime,temp_c,rh,windSpeed_kmh
05/17/2017 14:35 MDT,11.7,24,20.92
05/17/2017 15:35 MDT,10,27,17.72
05/17/2017 16:35 MDT,10.6,27,16.09
05/17/2017 17:35 MDT,12.8,23,12.89
05/17/2017 18:35 MDT,10,28,12.89
05/17/2017 19:35 MDT,7.8,46,16.09
05/17/2017 20:35 MDT,5.6,50,8.03
05/17/2017 21:35 MDT,4.4,56,4.83
05/17/2017 22:35 MDT,1.1,96,9.64
05/17/2017 23:35 MDT,-0.6,100,6.44
05/18/2017 00:35 MDT,-0.6,100,3.23
05/18/2017 01:35 MDT,-1.1,100,4.83
05/18/2017 02:35 MDT,-1.1,100,3.23
05/18/2017 03:35 MDT,-1.1,100,4.83
05/18/2017 04:35 MDT,-1.1,100,4.83
05/18/2017 05:35 MDT,-1.1,100,4.83
05/18/2017 06:35 MDT,-1.1,100,4.83
05/18/2017 07:35 MDT,-0.6,100,6.44
05/18/2017 08:35 MDT,0,99,6.44
05/18/2017 09:35 MDT,-1.1,100,9.64
05/18/2017 10:35 MDT,1.1,94,11.27
05/18/2017 11:35 MDT,1.7,90,14.47
05/18/2017 12:35 MDT,2.8,87,19.33
05/18/2017 13:35 MDT,1.7,89,9.64
05/18/2017 14:35 MDT,-0.6,95,16.09
05/18/2017 15:35 MDT,-0.6,95,8.03
05/18/2017 16:35 MDT,0,94,20.92
05/18/2017 17:35 MDT,1.7,85,12.89
05/18/2017 18:35 MDT,0,87,16.09
05/18/2017 19:35 MDT,-2.8,92,14.47
05/18/2017 20:35 MDT,-4.4,97,12.89
05/18/2017 21:35 MDT,-5.6,96,8.03
05/18/2017 22:35 MDT,-6.1,96,19.33
05/18/2017 23:35 MDT,-6.1,95,14.47
05/19/2017 00:35 MDT,-6.1,95,11.27
05/19/2017 01:35 MDT,-6.1,96,11.27
05/19/2017 02:35 MDT,-6.7,96,9.64
05/19/2017 03:35 MDT,-6.7,96,8.03
05/19/2017 04:35 MDT,-6.7,96,11.27
05/19/2017 05:35 MDT,-6.7,95,6.44
05/19/2017 06:35 MDT,-6.7,95,8.03
05/19/2017 07:35 MDT,-5.6,94,6.44
05/19/2017 08:35 MDT,-3.9,92,6.44
05/19/2017 09:35 MDT,-1.1,85,11.27
05/19/2017 10:35 MDT,0.6,82,9.64
05/19/2017 11:35 MDT,2.2,71,14.47
05/19/2017 12:35 MDT,0,79,16.09
05/19/2017 13:35 MDT,0.6,78,14.47
05/19/2017 14:35 MDT,1.1,72,16.09
05/19/2017 15:35 MDT,0,72,16.09
05/19/2017 16:35 MDT,-2.2,86,14.47
05/19/2017 17:35 MDT,-2.2,87,14.47
05/19/2017 18:35 MDT,-2.8,88,16.09
05/19/2017 19:35 MDT,-3.3,89,16.09
05/19/2017 20:35 MDT,-4.4,95,16.09
05/19/2017 21:35 MDT,-4.4,96,17.72
05/19/2017 22:35 MDT,-4.4,98,12.89
05/19/2017 23:35 MDT,-4.4,100,11.27
05/20/2017 00:35 MDT,-5,99,8.03
05/20/2017 01:35 MDT,-4.4,99,14.47
05/20/2017 02:35 MDT,-4.4,98,12.89
05/20/2017 03:35 MDT,-5,96,8.03
05/20/2017 04:35 MDT,-5,95,11.27
05/20/2017 05:35 MDT,-5,96,12.89
05/20/2017 06:35 MDT,-3.9,82,14.47
05/20/2017 07:35 MDT,-1.1,66,12.89
05/20/2017 08:35 MDT,1.1,57,14.47
05/20/2017 09:35 MDT,2.8,53,16.09
05/20/2017 10:35 MDT,4.4,47,14.47
05/20/2017 11:35 MDT,5,43,24.12
05/20/2017 12:35 MDT,6.7,37,14.47
05/20/2017 13:35 MDT,7.2,38,14.47
05/20/2017 14:35 MDT,6.7,39,17.72
05/20/2017 15:35 MDT,6.7,36,22.53
05/20/2017 16:35 MDT,7.8,35,16.09
05/20/2017 17:35 MDT,6.7,48,12.89
05/20/2017 18:35 MDT,5.6,53,11.27
05/20/2017 19:35 MDT,5.6,48,9.64
05/20/2017 20:35 MDT,2.8,54,4.83
05/20/2017 21:35 MDT,2.8,49,0
05/20/2017 22:35 MDT,2.8,46,4.83
05/20/2017 23:35 MDT,2.8,52,9.64
05/21/2017 00:35 MDT,1.7,70,11.27
05/21/2017 01:35 MDT,2.2,59,4.83
05/21/2017 02:35 MDT,1.1,79,9.64
05/21/2017 03:35 MDT,0.6,74,1.63
05/21/2017 04:35 MDT,0,82,3.23
05/21/2017 05:35 MDT,0,75,1.63
05/21/2017 06:35 MDT,2.8,62,6.44
05/21/2017 07:35 MDT,4.4,60,8.03
05/21/2017 08:35 MDT,5.6,50,11.27
05/21/2017 09:35 MDT,6.7,47,9.64
05/21/2017 10:35 MDT,8.9,42,8.03
05/21/2017 11:35 MDT,7.8,56,11.27
05/21/2017 12:35 MDT,7.2,55,12.89
05/21/2017 13:35 MDT,7.8,51,12.89
05/21/2017 14:35 MDT,9.4,47,12.89
05/21/2017 15:35 MDT,7.8,53,11.27
05/21/2017 16:35 MDT,9.4,50,11.27
05/21/2017 17:35 MDT,8.3,56,8.03
05/21/2017 18:35 MDT,7.2,61,1.63
05/21/2017 19:35 MDT,6.7,57,4.83
05/21/2017 20:35 MDT,4.4,74,6.44
05/21/2017 21:35 MDT,2.2,97,8.03
05/21/2017 22:35 MDT,2.2,97,4.83
05/21/2017 23:35 MDT,1.7,99,1.63
05/22/2017 00:35 MDT,0,100,3.23
05/22/2017 01:35 MDT,0,100,3.23
05/22/2017 02:35 MDT,0,100,3.23
05/22/2017 03:35 MDT,0,100,3.23
05/22/2017 04:35 MDT,0,100,6.44
05/22/2017 05:35 MDT,0,100,6.44
05/22/2017 06:35 MDT,0,100,3.23
05/22/2017 07:35 MDT,1.7,99,4.83
05/22/2017 08:35 MDT,3.3,87,9.64
05/22/2017 09:35 MDT,5,76,8.03
05/22/2017 10:35 MDT,5,70,16.09
05/22/2017 11:35 MDT,6.1,63,14.47
05/22/2017 12:35 MDT,7.8,43,12.89
05/22/2017 13:35 MDT,7.8,38,12.89
05/22/2017 14:35 MDT,7.2,43,22.53
05/22/2017 15:35 MDT,8.9,43,14.47
05/22/2017 16:35 MDT,8.3,46,12.89
05/22/2017 17:35 MDT,8.3,44,9.64
05/22/2017 18:35 MDT,2.2,94,14.47
05/22/2017 19:35 MDT,0,98,11.27
05/22/2017 20:35 MDT,-1.7,100,16.09
05/22/2017 21:35 MDT,-2.2,100,16.09
05/22/2017 22:35 MDT,-2.2,100,17.72
05/22/2017 23:35 MDT,-2.2,98,20.92
05/23/2017 00:35 MDT,-2.2,98,16.09
05/23/2017 01:35 MDT,-2.8,98,19.33
05/23/2017 02:35 MDT,-2.8,98,14.47
05/23/2017 03:35 MDT,-2.8,97,16.09
05/23/2017 04:35 MDT,-3.3,97,12.89
05/23/2017 05:35 MDT,-2.8,93,17.72
05/23/2017 06:35 MDT,-1.7,86,16.09
05/23/2017 07:35 MDT,-1.1,82,20.92
05/23/2017 08:35 MDT,0,76,16.09
05/23/2017 09:35 MDT,1.7,64,17.72
05/23/2017 10:35 MDT,1.1,67,14.47
05/23/2017 11:35 MDT,3.3,60,17.72
05/23/2017 12:35 MDT,3.9,60,14.47
05/23/2017 13:35 MDT,5.6,56,16.09
05/23/2017 14:35 MDT,7.2,53,16.09
05/23/2017 15:35 MDT,6.1,50,14.47
05/23/2017 16:35 MDT,8.9,38,20.92
05/23/2017 17:35 MDT,8.3,39,27.36
05/23/2017 18:35 MDT,8.3,40,22.53
05/23/2017 19:35 MDT,6.1,46,16.09
05/23/2017 20:35 MDT,4.4,53,12.89
05/23/2017 21:35 MDT,3.9,56,11.27
05/23/2017 22:35 MDT,2.8,62,9.64
05/23/2017 23:35 MDT,3.3,54,11.27
05/24/2017 00:35 MDT,3.3,51,16.09
05/24/2017 01:35 MDT,3.9,48,19.33
05/24/2017 02:35 MDT,4.4,43,22.53
05/24/2017 03:35 MDT,4.4,43,22.53
05/24/2017 04:35 MDT,5,45,24.12
05/24/2017 05:35 MDT,5.6,47,27.36
05/24/2017 06:35 MDT,7.2,47,24.12
05/24/2017 07:35 MDT,8.9,42,25.73
05/24/2017 08:35 MDT,10.6,40,19.33
05/24/2017 09:35 MDT,11.7,38,27.36
05/24/2017 10:35 MDT,14.4,36,17.72
05/24/2017 11:35 MDT,15.6,30,22.53
05/24/2017 12:35 MDT,16.7,26,20.92
05/24/2017 13:35 MDT,17.8,23,27.36
05/24/2017 14:35 MDT,18.3,21,24.12
05/24/2017 15:35 MDT,19.4,16,27.36
05/24/2017 16:35 MDT,18.9,18,30.56
05/24/2017 17:35 MDT,18.9,18,27.36
05/24/2017 18:35 MDT,18.3,21,27.36
05/24/2017 19:35 MDT,16.7,24,17.72
05/24/2017 20:35 MDT,14.4,26,27.36
05/24/2017 21:35 MDT,12.8,29,20.92
05/24/2017 22:35 MDT,13.3,29,8.03
05/24/2017 23:35 MDT,13.3,29,19.33
05/25/2017 00:35 MDT,12.2,31,20.92
05/25/2017 01:35 MDT,12.8,30,33.8
05/25/2017 02:35 MDT,12.2,30,17.72
05/25/2017 03:35 MDT,9.4,36,8.03
05/25/2017 04:35 MDT,11.7,27,20.92
05/25/2017 05:35 MDT,12.2,26,20.92
05/25/2017 06:35 MDT,11.1,30,25.73
05/25/2017 07:35 MDT,12.8,29,24.12
05/25/2017 08:35 MDT,13.3,28,25.73
05/25/2017 09:35 MDT,14.4,26,37.01
05/25/2017 10:35 MDT,15,23,33.8
05/25/2017 11:35 MDT,16.7,19,20.92
05/25/2017 12:35 MDT,16.1,19,25.73
05/25/2017 13:35 MDT,15.6,19,22.53
05/25/2017 14:35 MDT,16.7,12,32.19
05/25/2017 15:35 MDT,17.2,13,20.92
05/25/2017 16:35 MDT,12.2,47,11.27
05/25/2017 17:35 MDT,12.2,48,9.64
05/25/2017 18:35 MDT,12.2,49,4.83
05/25/2017 19:35 MDT,10,55,1.63
05/25/2017 20:35 MDT,7.8,78,9.64
05/25/2017 21:35 MDT,6.1,89,8.03
05/25/2017 22:35 MDT,5.6,95,8.03
05/25/2017 23:35 MDT,5,95,3.23
05/26/2017 00:35 MDT,5,98,4.83
05/26/2017 01:35 MDT,3.9,89,19.33
05/26/2017 02:35 MDT,3.9,89,12.89
05/26/2017 03:35 MDT,3.9,86,12.89
05/26/2017 04:35 MDT,4.4,79,16.09
05/26/2017 05:35 MDT,4.4,75,16.09
05/26/2017 06:35 MDT,5,70,14.47
05/26/2017 07:35 MDT,6.1,65,16.09
05/26/2017 08:35 MDT,10,56,3.23
05/26/2017 09:35 MDT,10.6,51,14.47
05/26/2017 10:35 MDT,10.6,69,12.89
05/26/2017 11:35 MDT,10.6,74,20.92
05/26/2017 12:35 MDT,11.1,72,19.33
05/26/2017 13:35 MDT,8.9,83,20.92
05/26/2017 14:35 MDT,8.9,84,14.47
05/26/2017 15:35 MDT,10,79,19.33
05/26/2017 16:35 MDT,10,75,16.09
05/26/2017 17:35 MDT,12.2,62,16.09
05/26/2017 18:35 MDT,11.7,60,12.89
05/26/2017 19:35 MDT,11.7,58,6.44
05/26/2017 20:35 MDT,8.3,72,8.03
05/26/2017 21:35 MDT,8.3,61,3.23
05/26/2017 22:35 MDT,7.2,59,8.03
05/26/2017 23:35 MDT,4.4,97,16.09
05/27/2017 00:35 MDT,2.8,100,17.72
05/27/2017 01:35 MDT,2.2,100,14.47
05/27/2017 02:35 MDT,2.2,100,12.89
05/27/2017 03:35 MDT,2.2,100,11.27
05/27/2017 04:35 MDT,1.7,100,12.89
05/27/2017 05:35 MDT,1.7,98,6.44
05/27/2017 06:35 MDT,2.8,94,1.63
05/27/2017 07:35 MDT,5.6,81,1.63
05/27/2017 08:35 MDT,7.2,67,8.03
05/27/2017 09:35 MDT,7.8,63,9.64
05/27/2017 10:35 MDT,6.7,69,11.27
05/27/2017 11:35 MDT,4.4,80,12.89
05/27/2017 12:35 MDT,1.7,97,6.44
05/27/2017 13:35 MDT,5,90,3.23
05/27/2017 14:35 MDT,5,88,14.47
05/27/2017 15:35 MDT,2.2,100,8.03
05/27/2017 16:35 MDT,1.7,100,11.27
05/27/2017 17:35 MDT,2.2,100,11.27
05/27/2017 18:35 MDT,2.8,92,11.27
05/27/2017 19:35 MDT,2.2,91,11.27
05/27/2017 20:35 MDT,1.7,93,11.27
05/27/2017 21:35 MDT,0.6,96,12.89
05/27/2017 22:35 MDT,1.1,91,9.64
05/27/2017 23:35 MDT,1.1,85,6.44
05/28/2017 00:35 MDT,1.7,82,4.83
05/28/2017 01:35 MDT,1.1,79,6.44
05/28/2017 02:35 MDT,1.1,79,8.03
05/28/2017 03:35 MDT,1.1,83,12.89
05/28/2017 04:35 MDT,1.1,77,11.27
05/28/2017 05:35 MDT,0.6,77,11.27
05/28/2017 06:35 MDT,1.7,66,12.89
05/28/2017 07:35 MDT,3.9,54,11.27
05/28/2017 08:35 MDT,5.6,47,11.27
05/28/2017 09:35 MDT,7.2,43,9.64
05/28/2017 10:35 MDT,9.4,38,6.44
05/28/2017 11:35 MDT,9.4,38,6.44
05/28/2017 12:35 MDT,10.6,40,6.44
05/28/2017 13:35 MDT,12.2,38,9.64
05/28/2017 14:35 MDT,10.6,37,9.64
05/28/2017 15:35 MDT,11.7,36,12.89
05/28/2017 16:35 MDT,11.7,37,17.72
05/28/2017 17:35 MDT,10.6,39,16.09
05/28/2017 18:35 MDT,8.9,47,12.89
05/28/2017 19:35 MDT,7.2,59,12.89
05/28/2017 20:35 MDT,7.2,50,8.03
05/28/2017 21:35 MDT,7.2,50,9.64
05/28/2017 22:35 MDT,6.7,50,8.03
05/28/2017 23:35 MDT,5,62,1.63
05/29/2017 00:35 MDT,3.9,70,3.23
05/29/2017 01:35 MDT,2.8,81,0
05/29/2017 02:35 MDT,2.8,81,1.63
05/29/2017 03:35 MDT,2.2,86,1.63
05/29/2017 04:35 MDT,2.2,85,0
05/29/2017 05:35 MDT,1.7,88,0
05/29/2017 06:35 MDT,5.6,64,3.23
05/29/2017 07:35 MDT,6.7,61,11.27
05/29/2017 08:35 MDT,7.2,61,11.27
05/29/2017 09:35 MDT,8.9,57,8.03
05/29/2017 10:35 MDT,9.4,58,12.89
05/29/2017 11:35 MDT,10,56,20.92
05/29/2017 12:35 MDT,8.9,59,16.09
05/29/2017 13:35 MDT,5.6,76,14.47
05/29/2017 14:35 MDT,8.3,70,14.47
05/29/2017 15:35 MDT,10,57,12.89
05/29/2017 16:35 MDT,9.4,55,14.47
05/29/2017 17:35 MDT,8.3,67,16.09
05/29/2017 18:35 MDT,5.6,80,6.44
05/29/2017 19:35 MDT,6.1,88,3.23
05/29/2017 20:35 MDT,5,89,0
05/29/2017 21:35 MDT,5,82,3.23
05/29/2017 22:35 MDT,5,80,0
05/29/2017 23:35 MDT,6.1,75,6.44
05/30/2017 00:35 MDT,5.6,75,4.83
05/30/2017 01:35 MDT,4.4,85,4.83
05/30/2017 02:35 MDT,3.3,88,0
05/30/2017 03:35 MDT,3.9,84,3.23
05/30/2017 04:35 MDT,5.6,72,8.03
05/30/2017 05:35 MDT,5,72,9.64
05/30/2017 06:35 MDT,6.1,71,16.09
05/30/2017 07:35 MDT,7.8,66,14.47
05/30/2017 08:35 MDT,10,60,12.89
05/30/2017 09:35 MDT,11.7,51,9.64
05/30/2017 10:35 MDT,13.9,38,9.64
05/30/2017 11:35 MDT,15,24,11.27
05/30/2017 12:35 MDT,15.6,34,9.64
05/30/2017 13:35 MDT,15.6,34,12.89
05/30/2017 14:35 MDT,13.9,49,12.89
05/30/2017 15:35 MDT,15.6,37,6.44
05/30/2017 16:35 MDT,13.9,50,12.89
05/30/2017 17:35 MDT,11.7,56,16.09
05/30/2017 18:35 MDT,13.3,43,6.44
05/30/2017 19:35 MDT,11.1,48,9.64
05/30/2017 20:35 MDT,10.6,55,11.27
05/30/2017 21:35 MDT,8.9,57,12.89
05/30/2017 22:35 MDT,8.3,62,12.89
05/30/2017 23:35 MDT,7.8,58,12.89
05/31/2017 00:35 MDT,8.3,55,8.03
05/31/2017 01:35 MDT,8.3,54,12.89
05/31/2017 02:35 MDT,7.2,58,1.63
05/31/2017 03:35 MDT,6.1,63,1.63
05/31/2017 04:35 MDT,6.7,59,6.44
05/31/2017 05:35 MDT,6.1,59,1.63
05/31/2017 06:35 MDT,10.6,44,9.64
05/31/2017 07:35 MDT,12.2,42,9.64
05/31/2017 08:35 MDT,13.9,36,12.89
05/31/2017 09:35 MDT,15,34,16.09
05/31/2017 10:35 MDT,16.7,26,14.47
05/31/2017 11:35 MDT,16.1,22,11.27
05/31/2017 12:35 MDT,15,25,16.09
05/31/2017 13:35 MDT,17.2,26,12.89
05/31/2017 14:35 MDT,15.6,32,12.89
05/31/2017 15:35 MDT,17.2,31,8.03
05/31/2017 16:35 MDT,15,37,16.09
05/31/2017 17:35 MDT,16.1,29,12.89
05/31/2017 18:35 MDT,13.9,37,16.09
05/31/2017 19:35 MDT,13.3,41,4.83
05/31/2017 20:35 MDT,12.2,41,11.27
05/31/2017 21:35 MDT,11.1,45,4.83
05/31/2017 22:35 MDT,10.6,45,3.23
05/31/2017 23:35 MDT,10.6,46,1.63
06/01/2017 00:35 MDT,8.9,64,6.44
06/01/2017 01:35 MDT,8.9,62,8.03
06/01/2017 02:35 MDT,8.9,60,0
06/01/2017 03:35 MDT,8.9,54,4.83
06/01/2017 04:35 MDT,8.9,54,4.83
06/01/2017 05:35 MDT,9.4,51,8.03
06/01/2017 06:35 MDT,10,51,8.03
06/01/2017 07:35 MDT,12.2,48,6.44
06/01/2017 08:35 MDT,15,39,4.83
06/01/2017 09:35 MDT,16.1,35,9.64
06/01/2017 10:35 MDT,16.1,34,14.47
06/01/2017 11:35 MDT,16.7,33,11.27
06/01/2017 12:35 MDT,13.9,44,14.47
06/01/2017 13:35 MDT,13.3,49,6.44
06/01/2017 14:35 MDT,12.2,47,8.03
06/01/2017 15:35 MDT,12.2,53,4.83
06/01/2017 16:35 MDT,12.2,55,0
06/01/2017 17:35 MDT,13.3,51,6.44
06/01/2017 18:35 MDT,11.1,58,16.09
06/01/2017 19:35 MDT,7.8,80,14.47
06/01/2017 20:35 MDT,9.4,61,14.47
06/01/2017 21:35 MDT,9.4,61,6.44
06/01/2017 22:35 MDT,10,60,9.64
06/01/2017 23:35 MDT,10.6,55,9.64
06/02/2017 00:35 MDT,7.8,70,8.03
06/02/2017 01:35 MDT,7.2,74,3.23
06/02/2017 02:35 MDT,7.2,79,6.44
06/02/2017 03:35 MDT,7.8,75,22.53
06/02/2017 04:35 MDT,8.9,63,19.33
06/02/2017 05:35 MDT,8.3,68,19.33
06/02/2017 06:35 MDT,9.4,63,16.09
06/02/2017 07:35 MDT,11.1,55,14.47
06/02/2017 08:35 MDT,13.3,50,11.27
06/02/2017 09:35 MDT,15,43,6.44
06/02/2017 10:35 MDT,13.3,52,6.44
06/02/2017 11:35 MDT,15.6,46,8.03
06/02/2017 12:35 MDT,13.3,55,8.03
06/02/2017 13:35 MDT,11.1,63,9.64
06/02/2017 14:35 MDT,7.8,81,14.47
06/02/2017 15:35 MDT,11.1,76,4.83
06/02/2017 16:35 MDT,12.2,76,9.64
06/02/2017 17:35 MDT,10,80,6.44
06/02/2017 18:35 MDT,7.2,97,22.53
06/02/2017 19:35 MDT,7.2,94,6.44
06/02/2017 20:35 MDT,7.8,77,6.44
06/02/2017 21:35 MDT,8.3,72,6.44
06/02/2017 22:35 MDT,8.3,71,3.23
06/02/2017 23:35 MDT,8.3,70,3.23
06/03/2017 00:35 MDT,7.8,74,4.83
06/03/2017 01:35 MDT,7.8,77,0
06/03/2017 02:35 MDT,7.8,70,4.83
06/03/2017 03:35 MDT,7.2,74,8.03
06/03/2017 04:35 MDT,6.7,79,3.23
06/03/2017 05:35 MDT,6.1,85,4.83
06/03/2017 06:35 MDT,8.9,68,3.23
06/03/2017 07:35 MDT,10,67,8.03
06/03/2017 08:35 MDT,12.2,62,4.83
06/03/2017 09:35 MDT,13.3,56,8.03
06/03/2017 10:35 MDT,12.2,57,9.64
06/03/2017 11:35 MDT,15,57,9.64
06/03/2017 12:35 MDT,12.2,62,8.03
06/03/2017 13:35 MDT,13.9,57,8.03
06/03/2017 14:35 MDT,14.4,58,11.27
06/03/2017 15:35 MDT,16.1,50,9.64
06/03/2017 16:35 MDT,15.6,47,12.89
06/03/2017 17:35 MDT,14.4,55,9.64
06/03/2017 18:35 MDT,13.3,57,9.64
06/03/2017 19:35 MDT,12.8,62,4.83
06/03/2017 20:35 MDT,10.6,69,4.83
06/03/2017 21:35 MDT,10,75,6.44
06/03/2017 22:35 MDT,9.4,74,4.83
06/03/2017 23:35 MDT,8.9,75,6.44
06/04/2017 00:35 MDT,8.3,80,3.23
06/04/2017 01:35 MDT,8.3,79,3.23
06/04/2017 02:35 MDT,7.8,82,4.83
06/04/2017 03:35 MDT,7.8,84,4.83
06/04/2017 04:35 MDT,7.8,82,4.83
06/04/2017 05:35 MDT,8.3,76,8.03
06/04/2017 06:35 MDT,9.4,69,8.03
06/04/2017 07:35 MDT,11.1,63,11.27
06/04/2017 08:35 MDT,14.4,58,4.83
06/04/2017 09:35 MDT,15.6,46,6.44
06/04/2017 10:35 MDT,16.1,50,4.83
06/04/2017 11:35 MDT,16.7,46,8.03
06/04/2017 12:35 MDT,16.1,44,14.47
06/04/2017 13:35 MDT,17.8,40,12.89
06/04/2017 14:35 MDT,18.3,37,14.47
06/04/2017 15:35 MDT,18.3,37,16.09
06/04/2017 16:35 MDT,18.3,32,14.47
06/04/2017 17:35 MDT,18.3,42,11.27
06/04/2017 18:35 MDT,17.2,47,12.89
06/04/2017 19:35 MDT,15,58,16.09
06/04/2017 20:35 MDT,12.8,66,12.89
06/04/2017 21:35 MDT,11.7,73,16.09
06/04/2017 22:35 MDT,10.6,79,11.27
06/04/2017 23:35 MDT,10.6,75,8.03
06/05/2017 00:35 MDT,10,81,3.23
06/05/2017 01:35 MDT,9.4,75,8.03
06/05/2017 02:35 MDT,10,75,3.23
06/05/2017 03:35 MDT,10,70,3.23
06/05/2017 04:35 MDT,11.1,59,1.63
06/05/2017 05:35 MDT,12.2,52,8.03
06/05/2017 06:35 MDT,13.9,50,12.89
06/05/2017 07:35 MDT,15.6,47,12.89
06/05/2017 08:35 MDT,17.8,41,9.64
06/05/2017 09:35 MDT,20,37,8.03
06/05/2017 10:35 MDT,17.8,50,12.89
06/05/2017 11:35 MDT,16.1,55,9.64
06/05/2017 12:35 MDT,13.9,43,16.09
06/05/2017 13:35 MDT,16.7,37,12.89
06/05/2017 14:35 MDT,14.4,38,12.89
06/05/2017 15:35 MDT,17.8,33,12.89
06/05/2017 16:35 MDT,17.8,35,9.64
06/05/2017 17:35 MDT,15,46,16.09
06/05/2017 18:35 MDT,15,47,4.83
06/05/2017 19:35 MDT,12.2,57,14.47
06/05/2017 20:35 MDT,12.8,48,9.64
06/05/2017 21:35 MDT,13.3,43,4.83
06/05/2017 22:35 MDT,11.7,53,1.63
06/05/2017 23:35 MDT,11.1,58,11.27
06/06/2017 00:35 MDT,10.6,59,9.64
06/06/2017 01:35 MDT,9.4,62,6.44
06/06/2017 02:35 MDT,11.1,56,14.47
06/06/2017 03:35 MDT,10.6,59,9.64
06/06/2017 04:35 MDT,10.6,58,12.89
06/06/2017 05:35 MDT,9.4,62,14.47
06/06/2017 06:35 MDT,8.9,73,14.47
06/06/2017 07:35 MDT,10,71,11.27
06/06/2017 08:35 MDT,13.3,61,8.03
06/06/2017 09:35 MDT,15.6,55,4.83
06/06/2017 10:35 MDT,15,55,6.44
06/06/2017 11:35 MDT,15.6,51,12.89
06/06/2017 12:35 MDT,15.6,55,14.47
06/06/2017 13:35 MDT,13.9,61,11.27
06/06/2017 14:35 MDT,12.8,66,4.83
06/06/2017 15:35 MDT,7.8,86,24.12
06/06/2017 16:35 MDT,8.9,71,19.33
06/06/2017 17:35 MDT,11.1,64,11.27
06/06/2017 18:35 MDT,13.3,56,4.83
06/06/2017 19:35 MDT,14.4,49,8.03
06/06/2017 20:35 MDT,10.6,64,1.63
06/06/2017 21:35 MDT,11.1,59,0
06/06/2017 22:35 MDT,10,66,4.83
06/06/2017 23:35 MDT,8.3,90,16.09
06/07/2017 00:35 MDT,8.3,96,6.44
06/07/2017 01:35 MDT,9.4,82,9.64
06/07/2017 02:35 MDT,9.4,63,11.27
06/07/2017 03:35 MDT,7.2,78,3.23
06/07/2017 04:35 MDT,7.8,72,0
06/07/2017 05:35 MDT,8.3,67,3.23
06/07/2017 06:35 MDT,11.1,57,4.83
06/07/2017 07:35 MDT,12.2,59,4.83
06/07/2017 08:35 MDT,15,51,4.83
06/07/2017 09:35 MDT,15,55,9.64
06/07/2017 10:35 MDT,16.7,51,8.03
06/07/2017 11:35 MDT,16.7,58,14.47
06/07/2017 12:35 MDT,16.1,58,19.33
06/07/2017 13:35 MDT,15.6,60,17.72
06/07/2017 14:35 MDT,12.2,80,12.89
06/07/2017 15:35 MDT,13.9,70,4.83
06/07/2017 16:35 MDT,15.6,53,4.83
06/07/2017 17:35 MDT,13.9,60,1.63
06/07/2017 18:35 MDT,13.3,57,12.89
06/07/2017 19:35 MDT,12.8,57,8.03
06/07/2017 20:35 MDT,12.8,58,8.03
06/07/2017 21:35 MDT,12.8,50,11.27
06/07/2017 22:35 MDT,10,72,1.63
06/07/2017 23:35 MDT,10,66,4.83
06/08/2017 00:35 MDT,8.9,78,1.63
06/08/2017 01:35 MDT,10,65,12.89
06/08/2017 02:35 MDT,9.4,71,8.03
06/08/2017 03:35 MDT,11.7,58,8.03
06/08/2017 04:35 MDT,7.2,95,12.89
06/08/2017 05:35 MDT,7.2,88,3.23
06/08/2017 06:35 MDT,12.2,53,17.72
06/08/2017 07:35 MDT,13.3,51,17.72
06/08/2017 08:35 MDT,14.4,47,24.12
06/08/2017 09:35 MDT,16.7,45,12.89
06/08/2017 10:35 MDT,18.9,33,14.47
06/08/2017 11:35 MDT,17.2,49,6.44
06/08/2017 12:35 MDT,16.1,40,16.09
06/08/2017 13:35 MDT,18.9,41,4.83
06/08/2017 14:35 MDT,17.8,54,9.64
06/08/2017 15:35 MDT,17.8,47,9.64
06/08/2017 16:35 MDT,16.1,55,11.27
06/08/2017 17:35 MDT,15,63,9.64
06/08/2017 18:35 MDT,15,67,14.47
06/08/2017 19:35 MDT,14.4,69,14.47
06/08/2017 20:35 MDT,12.8,73,9.64
06/08/2017 21:35 MDT,12.2,80,19.33
06/08/2017 22:35 MDT,11.7,76,4.83
06/08/2017 23:35 MDT,11.1,72,1.63
06/09/2017 00:35 MDT,13.9,45,8.03
06/09/2017 01:35 MDT,15,40,9.64
06/09/2017 02:35 MDT,14.4,40,16.09
06/09/2017 03:35 MDT,14.4,31,19.33
06/09/2017 04:35 MDT,13.3,29,24.12
06/09/2017 05:35 MDT,13.9,24,27.36
06/09/2017 06:35 MDT,14.4,21,28.98
06/09/2017 07:35 MDT,15.6,20,25.73
06/09/2017 08:35 MDT,17.2,18,32.19
06/09/2017 09:35 MDT,18.3,18,32.19
06/09/2017 10:35 MDT,18.3,17,35.42
06/09/2017 11:35 MDT,20,18,22.53
06/09/2017 12:35 MDT,22.2,15,17.72
06/09/2017 13:35 MDT,21.7,13,22.53
06/09/2017 14:35 MDT,22.8,14,14.47
06/09/2017 15:35 MDT,22.8,15,17.72
06/09/2017 16:35 MDT,24.4,12,12.89
06/09/2017 17:35 MDT,23.9,10,22.53
06/09/2017 18:35 MDT,23.3,13,16.09
06/09/2017 19:35 MDT,21.7,17,12.89
06/09/2017 20:35 MDT,18.3,25,16.09
06/09/2017 21:35 MDT,17.8,25,8.03
06/09/2017 22:35 MDT,18.3,20,12.89
06/09/2017 23:35 MDT,17.8,20,14.47
06/10/2017 00:35 MDT,17.8,20,20.92
